"Datum";"VertrekHalteCode";"VertrekHalteNaam";"VertrekLat";"VertrekLon";"AantalReizen"
"9/28/2020 12:00:00 AM";"00065";"Hugo de Vrieslaan";"4.93487340";"52.35101676";"37"
"9/28/2020 12:00:00 AM";"00066";"Hugo de Vrieslaan";"4.93540468";"52.35073118";"162"
"9/28/2020 12:00:00 AM";"00070";"Kruislaan";"4.93993910";"52.34789929";"112"
"9/28/2020 12:00:00 AM";"00071";"Kruislaan";"4.94045564";"52.34761364";"149"
"9/28/2020 12:00:00 AM";"00074";"Brinkstraat";"4.94797289";"52.34285131";"26"
"9/28/2020 12:00:00 AM";"00076";"Brinkstraat";"4.94742604";"52.34324474";"260"
"9/28/2020 12:00:00 AM";"00079";"Zaaiersweg";"4.93840610";"52.33984947";"37"
"9/28/2020 12:00:00 AM";"00080";"Zaaiersweg";"4.93948574";"52.33900871";"36"
"9/28/2020 12:00:00 AM";"00113";"Dennenrode";"4.95124546";"52.32191297";"155"
"9/28/2020 12:00:00 AM";"00114";"Dennenrode";"4.95213839";"52.32209601";"49"
"9/28/2020 12:00:00 AM";"00116";"Station Ganzenhoef";"4.97272915";"52.32237665";"459"
"9/28/2020 12:00:00 AM";"00118";"Echtenstein";"4.95952116";"52.32463051";"37"
"9/28/2020 12:00:00 AM";"00119";"Echtenstein";"4.95972461";"52.32482898";"51"
"9/28/2020 12:00:00 AM";"00124";"Geldershoofd";"4.97091549";"52.32495876";"26"
"9/28/2020 12:00:00 AM";"00125";"Geldershoofd";"4.97088414";"52.32517435";"17"
"9/28/2020 12:00:00 AM";"00126";"Grubbehoeve";"4.97626815";"52.32352145";"43"
"9/28/2020 12:00:00 AM";"00127";"Grubbehoeve";"4.97765851";"52.32385882";"14"
"9/28/2020 12:00:00 AM";"00128";"Geerdinkhof";"4.98077720";"52.32287193";"30"
"9/28/2020 12:00:00 AM";"00129";"Geerdinkhof";"4.98025676";"52.32364309";"63"
"9/28/2020 12:00:00 AM";"00134";"Koornhorst";"4.98400929";"52.31907218";"65"
"9/28/2020 12:00:00 AM";"00135";"Koornhorst";"4.98396309";"52.31931470";"172"
"9/28/2020 12:00:00 AM";"00141";"Kraaienneststation";"4.97868390";"52.31603403";"488"
"9/28/2020 12:00:00 AM";"00144";"Kikkenstein";"4.97237050";"52.31680298";"135"
"9/28/2020 12:00:00 AM";"00145";"Kikkenstein";"4.97271326";"52.31621998";"58"
"9/28/2020 12:00:00 AM";"00146";"Gooioord";"4.96906535";"52.32048532";"46"
"9/28/2020 12:00:00 AM";"00147";"Gooioord";"4.96936376";"52.31994711";"95"
"9/28/2020 12:00:00 AM";"00150";"Tulastraat";"4.96535973";"52.31994189";"438"
"9/28/2020 12:00:00 AM";"00151";"Tulastraat";"4.96584458";"52.31985374";"322"
"9/28/2020 12:00:00 AM";"00152";"Florijn";"4.95859163";"52.31758973";"339"
"9/28/2020 12:00:00 AM";"00153";"Florijn";"4.95971907";"52.31778255";"144"
"9/28/2020 12:00:00 AM";"00157";"Dolingadreef";"4.94847023";"52.31925132";"98"
"9/28/2020 12:00:00 AM";"00158";"Dolingadreef";"4.94901581";"52.31895674";"71"
"9/28/2020 12:00:00 AM";"00167";"Hogevecht";"4.95956435";"52.30947729";"24"
"9/28/2020 12:00:00 AM";"00168";"Hogevecht";"4.95997517";"52.30945181";"92"
"9/28/2020 12:00:00 AM";"00169";"Huigenbos";"4.96076438";"52.30666844";"13"
"9/28/2020 12:00:00 AM";"00170";"Huigenbos";"4.96083553";"52.30689339";"71"
"9/28/2020 12:00:00 AM";"00173";"Holendrechtplein";"4.96309454";"52.29910910";"221"
"9/28/2020 12:00:00 AM";"00174";"Maasdrielhof";"4.96548788";"52.30180501";"120"
"9/28/2020 12:00:00 AM";"00177";"Nelson Mandelapark";"4.96435995";"52.31095055";"25"
"9/28/2020 12:00:00 AM";"00178";"Nelson Mandelapark";"4.96403676";"52.31101231";"72"
"9/28/2020 12:00:00 AM";"00179";"Kelbergen";"4.97179997";"52.31351146";"79"
"9/28/2020 12:00:00 AM";"00180";"Kelbergen";"4.97143303";"52.31354612";"101"
"9/28/2020 12:00:00 AM";"00185";"Meernhof";"4.96710566";"52.29971661";"13"
"9/28/2020 12:00:00 AM";"00186";"Geinbrug";"5.01312849";"52.30442792";"18"
"9/28/2020 12:00:00 AM";"00197";"Annie Romeinplein";"4.97162041";"52.32173463";"153"
"9/28/2020 12:00:00 AM";"00198";"Annie Romeinplein";"4.96998049";"52.32143226";"276"
"9/28/2020 12:00:00 AM";"00199";"Station Ganzenhoef";"4.97329456";"52.32308866";"137"
"9/28/2020 12:00:00 AM";"00200";"Station Ganzenhoef";"4.97508507";"52.32297807";"111"
"9/28/2020 12:00:00 AM";"00205";"Station Holendrecht";"4.95865657";"52.29716971";"204"
"9/28/2020 12:00:00 AM";"00206";"Rhenenhof";"4.97003839";"52.29808222";"18"
"9/28/2020 12:00:00 AM";"00209";"Hakfort";"4.95576628";"52.30798950";"10"
"9/28/2020 12:00:00 AM";"00211";"Station Holendrecht";"4.95889207";"52.29707170";"64"
"9/28/2020 12:00:00 AM";"00221";"Gaasp";"4.99214706";"52.31437208";"11"
"9/28/2020 12:00:00 AM";"00235";"Station Reigersbos";"4.97374898";"52.29632465";"71"
"9/28/2020 12:00:00 AM";"00238";"Anton de Komplein";"4.95413359";"52.31603659";"337"
"9/28/2020 12:00:00 AM";"00239";"Anton de Komplein";"4.95597669";"52.31652866";"736"
"9/28/2020 12:00:00 AM";"00250";"Station Diemen Zuid";"4.95668889";"52.33081280";"87"
"9/28/2020 12:00:00 AM";"00251";"Station Diemen Zuid";"4.95681979";"52.33093012";"48"
"9/28/2020 12:00:00 AM";"00252";"Tarwekamp";"4.95487876";"52.33290035";"28"
"9/28/2020 12:00:00 AM";"00253";"Tarwekamp";"4.95472987";"52.33312450";"20"
"9/28/2020 12:00:00 AM";"00256";"Kruidenommegang";"4.93928931";"52.32793505";"20"
"9/28/2020 12:00:00 AM";"00257";"Kruidenommegang";"4.93939127";"52.32800734";"23"
"9/28/2020 12:00:00 AM";"00259";"Burg. van Damstraat";"4.94174830";"52.33433463";"10"
"9/28/2020 12:00:00 AM";"00295";"Dalsteindreef";"4.94234237";"52.32482782";"26"
"9/28/2020 12:00:00 AM";"00296";"Dalsteindreef";"4.94241589";"52.32481012";"12"
"9/28/2020 12:00:00 AM";"00305";"Leusdenhof";"4.97849180";"52.30981383";"84"
"9/28/2020 12:00:00 AM";"00306";"Leusdenhof";"4.97837367";"52.30990330";"31"
"9/28/2020 12:00:00 AM";"00307";"Leerdamhof";"4.97402711";"52.30740757";"32"
"9/28/2020 12:00:00 AM";"00322";"Gaasperplas";"4.98516631";"52.31114892";"10"
"9/28/2020 12:00:00 AM";"00330";"Middenweg";"4.93455629";"52.35044932";"28"
"9/28/2020 12:00:00 AM";"00331";"Station Reigersbos";"4.97350466";"52.29737537";"14"
"9/28/2020 12:00:00 AM";"00332";"Schoonhovendreef";"4.97449053";"52.29381965";"33"
"9/28/2020 12:00:00 AM";"00334";"Scherpenzeelstraat";"4.97740256";"52.29276921";"29"
"9/28/2020 12:00:00 AM";"00336";"Schaarsbergenstraat";"4.98158109";"52.29265779";"34"
"9/28/2020 12:00:00 AM";"00337";"Schaarsbergenstraat";"4.98130170";"52.29275570";"13"
"9/28/2020 12:00:00 AM";"00338";"Staverdenplein";"4.98602093";"52.29282573";"45"
"9/28/2020 12:00:00 AM";"00339";"Staverdenplein";"4.98584439";"52.29289703";"11"
"9/28/2020 12:00:00 AM";"00344";"W. Gertenbachstraat";"4.98929405";"52.29888557";"27"
"9/28/2020 12:00:00 AM";"00345";"Station Gein";"4.98911240";"52.29625153";"16"
"9/28/2020 12:00:00 AM";"00346";"Station Gein";"4.98935990";"52.29644111";"95"
"9/28/2020 12:00:00 AM";"00349";"Woudrichemstraat";"4.98905625";"52.29433694";"22"
"9/28/2020 12:00:00 AM";"00351";"Dostojevskisingel";"4.94525272";"52.32275356";"66"
"9/28/2020 12:00:00 AM";"00352";"Dostojevskisingel";"4.94457408";"52.32314649";"233"
"9/28/2020 12:00:00 AM";"00364";"Boven Rijkersloot";"4.95497934";"52.33462636";"40"
"9/28/2020 12:00:00 AM";"00365";"Boven Rijkersloot";"4.95544506";"52.33501454";"11"
"9/28/2020 12:00:00 AM";"00370";"Plataanstraat";"4.94100436";"52.33244440";"41"
"9/28/2020 12:00:00 AM";"00371";"Plataanstraat";"4.94103424";"52.33239059";"27"
"9/28/2020 12:00:00 AM";"00420";"Wamelstraat";"4.98556075";"52.30157827";"36"
"9/28/2020 12:00:00 AM";"00421";"Veenendaalplein";"4.98085559";"52.30147232";"16"
"9/28/2020 12:00:00 AM";"00422";"Veenendaalplein";"4.98041495";"52.30156069";"52"
"9/28/2020 12:00:00 AM";"00433";"Diemerbrug";"4.96098811";"52.33837807";"274"
"9/28/2020 12:00:00 AM";"00434";"Bijlmerplein";"4.95032022";"52.31457553";"154"
"9/28/2020 12:00:00 AM";"00436";"Industrieweg";"4.94609590";"52.33533058";"28"
"9/28/2020 12:00:00 AM";"00437";"Industrieweg";"4.94540223";"52.33574143";"22"
"9/28/2020 12:00:00 AM";"00441";"Muiderpoortstation";"4.93254137";"52.36088532";"459"
"9/28/2020 12:00:00 AM";"00442";"Beukenhorst";"4.96005659";"52.33759278";"111"
"9/28/2020 12:00:00 AM";"00443";"Beukenhorst";"4.96005866";"52.33737708";"14"
"9/28/2020 12:00:00 AM";"00444";"Linnaeusstraat";"4.92490296";"52.35991203";"145"
"9/28/2020 12:00:00 AM";"00453";"Diemen Sniep";"4.96964866";"52.33644962";"229"
"9/28/2020 12:00:00 AM";"00464";"Hogeschool InHolland";"4.95958754";"52.32687769";"53"
"9/28/2020 12:00:00 AM";"00465";"Hogeschool InHolland";"4.95988065";"52.32690571";"98"
"9/28/2020 12:00:00 AM";"00491";"Science Park Aer";"4.95218495";"52.35478458";"18"
"9/28/2020 12:00:00 AM";"00492";"Science Park Aer";"4.95269454";"52.35520888";"137"
"9/28/2020 12:00:00 AM";"00494";"Science Park Aqua";"4.95416922";"52.35601419";"18"
"9/28/2020 12:00:00 AM";"00497";"Science Park Aqua";"4.95413917";"52.35608598";"64"
"9/28/2020 12:00:00 AM";"00506";"Science Park Terra";"4.95831008";"52.35434856";"53"
"9/28/2020 12:00:00 AM";"00507";"Science Park Terra";"4.95772497";"52.35413972";"109"
"9/28/2020 12:00:00 AM";"00509";"Arent Krijtsstraat";"4.95549045";"52.33940072";"175"
"9/28/2020 12:00:00 AM";"00511";"Station Duivendrecht";"4.93682938";"52.32314422";"106"
"9/28/2020 12:00:00 AM";"00512";"Middenweg";"4.93389832";"52.35020413";"82"
"9/28/2020 12:00:00 AM";"00515";"Station Duivendrecht";"4.93669692";"52.32318866";"51"
"9/28/2020 12:00:00 AM";"00529";"Station Science Park";"4.94782063";"52.35230583";"180"
"9/28/2020 12:00:00 AM";"00538";"Station Science Park";"4.94808393";"52.35239669";"40"
"9/28/2020 12:00:00 AM";"00552";"Kraaienneststation";"4.98156548";"52.31686183";"190"
"9/28/2020 12:00:00 AM";"00553";"Kraaienneststation";"4.98073727";"52.31601414";"187"
"9/28/2020 12:00:00 AM";"00554";"Science Park";"4.95088162";"52.35447420";"30"
"9/28/2020 12:00:00 AM";"00556";"C. Mac Gillavrylaan";"4.94469989";"52.35763291";"14"
"9/28/2020 12:00:00 AM";"00557";"C. Mac Gillavrylaan";"4.94421459";"52.35772097";"25"
"9/28/2020 12:00:00 AM";"00560";"Station Bijlmer ArenA";"4.94747867";"52.31125750";"463"
"9/28/2020 12:00:00 AM";"00561";"Station Bijlmer ArenA";"4.94741931";"52.31132918";"518"
"9/28/2020 12:00:00 AM";"00562";"Station Bijlmer ArenA";"4.94736012";"52.31138289";"462"
"9/28/2020 12:00:00 AM";"00568";"Station Bijlmer ArenA";"4.94762664";"52.31112323";"118"
"9/28/2020 12:00:00 AM";"00570";"Stationsweg";"4.93140631";"52.32417502";"11"
"9/28/2020 12:00:00 AM";"00601";"Van Houtenlaan";"5.03711994";"52.30381828";"17"
"9/28/2020 12:00:00 AM";"00602";"Van Houtenlaan";"5.03690045";"52.30376371";"20"
"9/28/2020 12:00:00 AM";"00603";"V. Houten Ind.park";"5.03580865";"52.30648376";"16"
"9/28/2020 12:00:00 AM";"00604";"V. Houten Ind.park";"5.03564780";"52.30642935";"16"
"9/28/2020 12:00:00 AM";"00652";"Casparuslaan";"5.03517099";"52.30924110";"52"
"9/28/2020 12:00:00 AM";"00665";"Station Weesp";"5.04383463";"52.31145059";"67"
"9/28/2020 12:00:00 AM";"00678";"J.H.Leopoldhof";"5.03893011";"52.31230806";"22"
"9/28/2020 12:00:00 AM";"00901";"Stammerkamp";"4.98292612";"52.33334103";"44"
"9/28/2020 12:00:00 AM";"00902";"Stammerkamp";"4.98344083";"52.33320797";"14"
"9/28/2020 12:00:00 AM";"00970";"Diemen Noord";"4.98591323";"52.34697657";"17"
"9/28/2020 12:00:00 AM";"00972";"Oude Waelweg";"4.97106499";"52.35127535";"23"
"9/28/2020 12:00:00 AM";"00974";"Buytenweg";"4.97046856";"52.34914317";"29"
"9/28/2020 12:00:00 AM";"00975";"Station Diemen";"4.96742618";"52.34494414";"26"
"9/28/2020 12:00:00 AM";"00977";"Klipperweg";"4.98256340";"52.34899639";"44"
"9/28/2020 12:00:00 AM";"00978";"Tureluurweg";"4.97903855";"52.35086272";"51"
"9/28/2020 12:00:00 AM";"00980";"Zeezigt";"4.97580794";"52.35262211";"55"
"9/28/2020 12:00:00 AM";"00985";"Winkelcentrum";"4.96422695";"52.34186794";"21"
"9/28/2020 12:00:00 AM";"00990";"Martin L.Kinglaan";"4.96527201";"52.34307603";"105"
"9/28/2020 12:00:00 AM";"00991";"Station Diemen";"4.96784657";"52.34549388";"89"
"9/28/2020 12:00:00 AM";"00994";"Burg. Bickerstraat";"4.96278104";"52.34115273";"165"
"9/28/2020 12:00:00 AM";"00998";"Vinkenbrug";"4.97878537";"52.33371328";"71"
"9/28/2020 12:00:00 AM";"00999";"Vinkenbrug";"4.97831599";"52.33370267";"54"
"9/28/2020 12:00:00 AM";"01001";"Hilversumstraat";"4.95884418";"52.39025625";"144"
"9/28/2020 12:00:00 AM";"01002";"Hilversumstraat";"4.95898142";"52.38973546";"144"
"9/28/2020 12:00:00 AM";"01005";"Volendammerweg";"4.95680438";"52.39306199";"395"
"9/28/2020 12:00:00 AM";"01006";"Purmerweg";"4.94847513";"52.39002955";"98"
"9/28/2020 12:00:00 AM";"01007";"Purmerweg";"4.94871052";"52.38999448";"15"
"9/28/2020 12:00:00 AM";"01058";"Purmerplein";"4.94586747";"52.39078382";"86"
"9/28/2020 12:00:00 AM";"01059";"Purmerplein";"4.94569441";"52.39045962";"21"
"9/28/2020 12:00:00 AM";"01060";"Wervershoofstraat";"4.94038537";"52.39249788";"107"
"9/28/2020 12:00:00 AM";"01061";"Wervershoofstraat";"4.93954583";"52.39271041";"11"
"9/28/2020 12:00:00 AM";"01062";"Nieuwe Purmerweg";"4.93413606";"52.39448737";"85"
"9/28/2020 12:00:00 AM";"01065";"Het Breed";"4.93189530";"52.39809181";"22"
"9/28/2020 12:00:00 AM";"01067";"Ilperveldstraat";"4.94464975";"52.39503942";"31"
"9/28/2020 12:00:00 AM";"01069";"De Egmondenstraat";"4.94948278";"52.39361036";"182"
"9/28/2020 12:00:00 AM";"01070";"De Egmondenstraat";"4.94809704";"52.39409057";"10"
"9/28/2020 12:00:00 AM";"01071";"Waterlandplein";"4.95393688";"52.39183820";"409"
"9/28/2020 12:00:00 AM";"01076";"Waterlandplein";"4.95247364";"52.39274059";"80"
"9/28/2020 12:00:00 AM";"01077";"Dijkmanshuizenstraat";"4.95440778";"52.39627083";"207"
"9/28/2020 12:00:00 AM";"01078";"Dijkmanshuizenstraat";"4.95475323";"52.39549915";"97"
"9/28/2020 12:00:00 AM";"01091";"Beemsterstraat";"4.95105959";"52.39759770";"205"
"9/28/2020 12:00:00 AM";"01093";"Th. Weeversweg";"4.94450045";"52.39822048";"23"
"9/28/2020 12:00:00 AM";"01101";"Bakkerswaal";"4.93728965";"52.40222876";"67"
"9/28/2020 12:00:00 AM";"01104";"Amerbos";"4.94255700";"52.40301260";"57"
"9/28/2020 12:00:00 AM";"01106";"Spelderholt";"4.94423483";"52.40127528";"29"
"9/28/2020 12:00:00 AM";"01107";"Spelderholt";"4.94419255";"52.40109537";"72"
"9/28/2020 12:00:00 AM";"01108";"J. Drijverweg";"4.94437079";"52.39943333";"80"
"9/28/2020 12:00:00 AM";"01109";"J. Drijverweg";"4.94420701";"52.39964842";"89"
"9/28/2020 12:00:00 AM";"01110";"Rode Kruisstraat";"4.92847908";"52.39455548";"218"
"9/28/2020 12:00:00 AM";"01111";"Rode Kruisstraat";"4.92881363";"52.39488033";"99"
"9/28/2020 12:00:00 AM";"01112";"Waddenweg";"4.92695639";"52.39263520";"71"
"9/28/2020 12:00:00 AM";"01116";"Merelstraat";"4.92492850";"52.38986809";"39"
"9/28/2020 12:00:00 AM";"01117";"Merelstraat";"4.92505977";"52.38995848";"79"
"9/28/2020 12:00:00 AM";"01119";"Hamerstraat";"4.92267460";"52.38626421";"13"
"9/28/2020 12:00:00 AM";"01122";"Havikslaan";"4.91829259";"52.38532121";"67"
"9/28/2020 12:00:00 AM";"01123";"Havikslaan";"4.91760530";"52.38503088";"11"
"9/28/2020 12:00:00 AM";"01125";"Valkenweg";"4.91377809";"52.38304734";"47"
"9/28/2020 12:00:00 AM";"01127";"Spreeuwenpark";"4.91429852";"52.38520646";"10"
"9/28/2020 12:00:00 AM";"01131";"Hagedoornplein";"4.91334878";"52.38748554";"27"
"9/28/2020 12:00:00 AM";"01137";"Bundlaan";"4.90248304";"52.38843021";"23"
"9/28/2020 12:00:00 AM";"01151";"Mosplein";"4.91407704";"52.39357310";"172"
"9/28/2020 12:00:00 AM";"01155";"Mosplein";"4.91358361";"52.39300490";"152"
"9/28/2020 12:00:00 AM";"01156";"Sneeuwbalstraat";"4.91395944";"52.39633184";"136"
"9/28/2020 12:00:00 AM";"01158";"Sneeuwbalstraat";"4.91413517";"52.39638647";"51"
"9/28/2020 12:00:00 AM";"01166";"Barkpad";"4.91174689";"52.40262332";"56"
"9/28/2020 12:00:00 AM";"01167";"Tjalkstraat";"4.91007632";"52.40492643";"305"
"9/28/2020 12:00:00 AM";"01168";"Tjalkstraat";"4.91116991";"52.40572174";"93"
"9/28/2020 12:00:00 AM";"01171";"Voordek";"4.91677702";"52.41048960";"128"
"9/28/2020 12:00:00 AM";"01172";"Voordek";"4.91743292";"52.41100450";"105"
"9/28/2020 12:00:00 AM";"01173";"Tussendek";"4.91923925";"52.41253056";"104"
"9/28/2020 12:00:00 AM";"01174";"Tussendek";"4.91996775";"52.41313560";"136"
"9/28/2020 12:00:00 AM";"01175";"Staghof";"4.92253391";"52.41370293";"25"
"9/28/2020 12:00:00 AM";"01176";"Staghof";"4.92294855";"52.41340796";"53"
"9/28/2020 12:00:00 AM";"01177";"Masthof";"4.92557694";"52.41224085";"68"
"9/28/2020 12:00:00 AM";"01178";"Masthof";"4.92600624";"52.41194593";"116"
"9/28/2020 12:00:00 AM";"01179";"Grootzeil";"4.92427558";"52.40878453";"31"
"9/28/2020 12:00:00 AM";"01180";"Grootzeil";"4.92316491";"52.40818700";"171"
"9/28/2020 12:00:00 AM";"01188";"Barkpad";"4.91148172";"52.40268517";"104"
"9/28/2020 12:00:00 AM";"01189";"Pinksterbloemstraat";"4.91221693";"52.39852684";"223"
"9/28/2020 12:00:00 AM";"01191";"Pinksterbloemstraat";"4.91203754";"52.39881372";"78"
"9/28/2020 12:00:00 AM";"01194";"Slijperweg";"4.90768400";"52.39921860";"107"
"9/28/2020 12:00:00 AM";"01203";"Meteorensingel";"4.89157478";"52.41021609";"13"
"9/28/2020 12:00:00 AM";"01204";"Meteorensingel";"4.89107380";"52.41033083";"89"
"9/28/2020 12:00:00 AM";"01205";"Maanstraat";"4.88734967";"52.41214866";"13"
"9/28/2020 12:00:00 AM";"01206";"Maanstraat";"4.88683437";"52.41222737";"155"
"9/28/2020 12:00:00 AM";"01209";"Meteorenweg";"4.88130901";"52.41472045";"95"
"9/28/2020 12:00:00 AM";"01210";"Kometensingel";"4.88262603";"52.41652359";"79"
"9/28/2020 12:00:00 AM";"01212";"Oostzanerdijk";"4.88149588";"52.42023965";"25"
"9/28/2020 12:00:00 AM";"01213";"Oostzanerdijk";"4.88083286";"52.42037163";"154"
"9/28/2020 12:00:00 AM";"01214";"Bovenkruier";"4.88405513";"52.42011573";"38"
"9/28/2020 12:00:00 AM";"01215";"Bovenkruier";"4.88414138";"52.42028686";"219"
"9/28/2020 12:00:00 AM";"01216";"Petmolen";"4.88552082";"52.41790200";"35"
"9/28/2020 12:00:00 AM";"01219";"Petmolen";"4.88623439";"52.41719500";"115"
"9/28/2020 12:00:00 AM";"01222";"Standerdmolen";"4.89218393";"52.41620440";"58"
"9/28/2020 12:00:00 AM";"01224";"Appelweg";"4.89561599";"52.41555361";"23"
"9/28/2020 12:00:00 AM";"01226";"Druivenstraat";"4.89870428";"52.41274426";"12"
"9/28/2020 12:00:00 AM";"01227";"Druivenstraat";"4.89810627";"52.41232837";"22"
"9/28/2020 12:00:00 AM";"01228";"Ananasplein";"4.89555645";"52.41032256";"21"
"9/28/2020 12:00:00 AM";"01229";"Ananasplein";"4.89611082";"52.41069335";"24"
"9/28/2020 12:00:00 AM";"01237";"Beemsterstraat";"4.95210741";"52.39712521";"111"
"9/28/2020 12:00:00 AM";"01277";"Statenjachtstraat";"4.91364478";"52.40790666";"264"
"9/28/2020 12:00:00 AM";"01278";"Statenjachtstraat";"4.91380643";"52.40790731";"141"
"9/28/2020 12:00:00 AM";"01305";"Station Noord";"4.93215715";"52.40264056";"19"
"9/28/2020 12:00:00 AM";"01314";"Station Noord";"4.93342661";"52.40207921";"325"
"9/28/2020 12:00:00 AM";"01315";"Station Noord";"4.93339740";"52.40206112";"436"
"9/28/2020 12:00:00 AM";"01316";"Station Noord";"4.93336820";"52.40204304";"101"
"9/28/2020 12:00:00 AM";"01339";"G.J. Scheurleerweg";"4.92911695";"52.40391408";"25"
"9/28/2020 12:00:00 AM";"01340";"G.J. Scheurleerweg";"4.92914820";"52.40373445";"17"
"9/28/2020 12:00:00 AM";"01346";"Nageljongenstraat";"4.89894497";"52.40824245";"313"
"9/28/2020 12:00:00 AM";"01347";"Nageljongenstraat";"4.89978361";"52.40815603";"71"
"9/28/2020 12:00:00 AM";"01351";"Oosterlengte";"4.92232257";"52.40582894";"132"
"9/28/2020 12:00:00 AM";"01352";"Oosterlengte";"4.92206974";"52.40611555";"60"
"9/28/2020 12:00:00 AM";"01353";"BovenIJ ziekenhuis";"4.92002004";"52.40538848";"97"
"9/28/2020 12:00:00 AM";"01354";"BovenIJ ziekenhuis";"4.92010489";"52.40570338";"85"
"9/28/2020 12:00:00 AM";"01359";"Molenwijk";"4.89361832";"52.41807082";"215"
"9/28/2020 12:00:00 AM";"01360";"Buiksloterwegveer";"4.90574018";"52.38338343";"15"
"9/28/2020 12:00:00 AM";"01361";"Molenwijk";"4.89363353";"52.41802595";"86"
"9/28/2020 12:00:00 AM";"01362";"Molenwijk";"4.89364883";"52.41797209";"114"
"9/28/2020 12:00:00 AM";"01363";"Buikslotermeerplein";"4.93968364";"52.39943369";"233"
"9/28/2020 12:00:00 AM";"01364";"Buikslotermeerplein";"4.93887054";"52.39992493";"98"
"9/28/2020 12:00:00 AM";"01365";"Atat?rk";"4.89794256";"52.40319625";"48"
"9/28/2020 12:00:00 AM";"01366";"Atat?rk";"4.89776534";"52.40327640";"171"
"9/28/2020 12:00:00 AM";"01369";"Pomonastraat";"4.89546974";"52.40886620";"39"
"9/28/2020 12:00:00 AM";"01370";"Pomonastraat";"4.89547014";"52.40883025";"156"
"9/28/2020 12:00:00 AM";"01374";"Buiksloterwegveer";"4.90562327";"52.38332903";"49"
"9/28/2020 12:00:00 AM";"01388";"Liergouw";"4.97048749";"52.38308071";"50"
"9/28/2020 12:00:00 AM";"01389";"Liergouw";"4.97076402";"52.38335131";"19"
"9/28/2020 12:00:00 AM";"01402";"Floraweg";"4.90614362";"52.39899665";"56"
"9/28/2020 12:00:00 AM";"01404";"Distelweg";"4.90231681";"52.39422658";"59"
