"Datum";"AankomstHalteCode";"AankomstHalteNaam";"AankomstLat";"AankomstLon";"AantalReizen"
"9/28/2020 12:00:00 AM";"00345";"Station Gein";"4.98911240";"52.29625153";"95"
"9/28/2020 12:00:00 AM";"00346";"Station Gein";"4.98935990";"52.29644111";"15"
"9/28/2020 12:00:00 AM";"00349";"Woudrichemstraat";"4.98905625";"52.29433694";"10"
"9/28/2020 12:00:00 AM";"00351";"Dostojevskisingel";"4.94525272";"52.32275356";"241"
"9/28/2020 12:00:00 AM";"00352";"Dostojevskisingel";"4.94457408";"52.32314649";"84"
"9/28/2020 12:00:00 AM";"00365";"Boven Rijkersloot";"4.95544506";"52.33501454";"40"
"9/28/2020 12:00:00 AM";"00370";"Plataanstraat";"4.94100436";"52.33244440";"24"
"9/28/2020 12:00:00 AM";"00371";"Plataanstraat";"4.94103424";"52.33239059";"34"
"9/28/2020 12:00:00 AM";"00419";"Wamelstraat";"4.98591342";"52.30148959";"34"
"9/28/2020 12:00:00 AM";"00420";"Wamelstraat";"4.98556075";"52.30157827";"12"
"9/28/2020 12:00:00 AM";"00421";"Veenendaalplein";"4.98085559";"52.30147232";"53"
"9/28/2020 12:00:00 AM";"00432";"Diemerbrug";"4.96142958";"52.33824484";"336"
"9/28/2020 12:00:00 AM";"00434";"Bijlmerplein";"4.95032022";"52.31457553";"275"
"9/28/2020 12:00:00 AM";"00436";"Industrieweg";"4.94609590";"52.33533058";"13"
"9/28/2020 12:00:00 AM";"00437";"Industrieweg";"4.94540223";"52.33574143";"16"
"9/28/2020 12:00:00 AM";"00441";"Muiderpoortstation";"4.93254137";"52.36088532";"308"
"9/28/2020 12:00:00 AM";"00442";"Beukenhorst";"4.96005659";"52.33759278";"22"
"9/28/2020 12:00:00 AM";"00443";"Beukenhorst";"4.96005866";"52.33737708";"79"
"9/28/2020 12:00:00 AM";"00444";"Linnaeusstraat";"4.92490296";"52.35991203";"429"
"9/28/2020 12:00:00 AM";"00453";"Diemen Sniep";"4.96964866";"52.33644962";"201"
"9/28/2020 12:00:00 AM";"00464";"Hogeschool InHolland";"4.95958754";"52.32687769";"112"
"9/28/2020 12:00:00 AM";"00465";"Hogeschool InHolland";"4.95988065";"52.32690571";"57"
"9/28/2020 12:00:00 AM";"00491";"Science Park Aer";"4.95218495";"52.35478458";"198"
"9/28/2020 12:00:00 AM";"00494";"Science Park Aqua";"4.95416922";"52.35601419";"62"
"9/28/2020 12:00:00 AM";"00497";"Science Park Aqua";"4.95413917";"52.35608598";"10"
"9/28/2020 12:00:00 AM";"00505";"Arent Krijtsstraat";"4.95469645";"52.33956859";"181"
"9/28/2020 12:00:00 AM";"00506";"Science Park Terra";"4.95831008";"52.35434856";"70"
"9/28/2020 12:00:00 AM";"00507";"Science Park Terra";"4.95772497";"52.35413972";"45"
"9/28/2020 12:00:00 AM";"00511";"Station Duivendrecht";"4.93682938";"52.32314422";"45"
"9/28/2020 12:00:00 AM";"00512";"Middenweg";"4.93389832";"52.35020413";"38"
"9/28/2020 12:00:00 AM";"00515";"Station Duivendrecht";"4.93669692";"52.32318866";"114"
"9/28/2020 12:00:00 AM";"00518";"Foppingadreef";"4.94967889";"52.31268573";"288"
"9/28/2020 12:00:00 AM";"00529";"Station Science Park";"4.94782063";"52.35230583";"49"
"9/28/2020 12:00:00 AM";"00537";"Linnaeusparkweg";"4.94275809";"52.34924908";"52"
"9/28/2020 12:00:00 AM";"00538";"Station Science Park";"4.94808393";"52.35239669";"153"
"9/28/2020 12:00:00 AM";"00552";"Kraaienneststation";"4.98156548";"52.31686183";"120"
"9/28/2020 12:00:00 AM";"00553";"Kraaienneststation";"4.98073727";"52.31601414";"261"
"9/28/2020 12:00:00 AM";"00554";"Science Park";"4.95088162";"52.35447420";"79"
"9/28/2020 12:00:00 AM";"00555";"Science Park";"4.95033473";"52.35485866";"17"
"9/28/2020 12:00:00 AM";"00556";"C. Mac Gillavrylaan";"4.94469989";"52.35763291";"14"
"9/28/2020 12:00:00 AM";"00557";"C. Mac Gillavrylaan";"4.94421459";"52.35772097";"16"
"9/28/2020 12:00:00 AM";"00560";"Station Bijlmer ArenA";"4.94747867";"52.31125750";"289"
"9/28/2020 12:00:00 AM";"00561";"Station Bijlmer ArenA";"4.94741931";"52.31132918";"439"
"9/28/2020 12:00:00 AM";"00562";"Station Bijlmer ArenA";"4.94736012";"52.31138289";"136"
"9/28/2020 12:00:00 AM";"00568";"Station Bijlmer ArenA";"4.94762664";"52.31112323";"124"
"9/28/2020 12:00:00 AM";"00571";"Stationsweg";"4.93111222";"52.32424579";"14"
"9/28/2020 12:00:00 AM";"00601";"Van Houtenlaan";"5.03711994";"52.30381828";"27"
"9/28/2020 12:00:00 AM";"00603";"V. Houten Ind.park";"5.03580865";"52.30648376";"40"
"9/28/2020 12:00:00 AM";"00651";"Casparuslaan";"5.03531862";"52.30911571";"55"
"9/28/2020 12:00:00 AM";"00665";"Station Weesp";"5.04383463";"52.31145059";"55"
"9/28/2020 12:00:00 AM";"00675";"J.H.Leopoldhof";"5.03906300";"52.31219161";"10"
"9/28/2020 12:00:00 AM";"00901";"Stammerkamp";"4.98292612";"52.33334103";"20"
"9/28/2020 12:00:00 AM";"00902";"Stammerkamp";"4.98344083";"52.33320797";"41"
"9/28/2020 12:00:00 AM";"00966";"Tureluurweg";"4.97931906";"52.35068393";"46"
"9/28/2020 12:00:00 AM";"00970";"Diemen Noord";"4.98591323";"52.34697657";"16"
"9/28/2020 12:00:00 AM";"00971";"Rietzangerweg";"4.97382833";"52.35084464";"28"
"9/28/2020 12:00:00 AM";"00973";"Vogelweg";"4.97356522";"52.34915403";"46"
"9/28/2020 12:00:00 AM";"00975";"Station Diemen";"4.96742618";"52.34494414";"55"
"9/28/2020 12:00:00 AM";"00976";"Klipperweg";"4.98288824";"52.34878179";"28"
"9/28/2020 12:00:00 AM";"00979";"Meerkoet";"4.97635516";"52.35217463";"53"
"9/28/2020 12:00:00 AM";"00985";"Winkelcentrum";"4.96422695";"52.34186794";"155"
"9/28/2020 12:00:00 AM";"00986";"Prins Bernhardlaan";"4.96813694";"52.33805308";"20"
"9/28/2020 12:00:00 AM";"00989";"Martin L.Kinglaan";"4.96563784";"52.34318518";"51"
"9/28/2020 12:00:00 AM";"00990";"Martin L.Kinglaan";"4.96527201";"52.34307603";"11"
"9/28/2020 12:00:00 AM";"00991";"Station Diemen";"4.96784657";"52.34549388";"27"
"9/28/2020 12:00:00 AM";"00992";"Pr. Beatrixlaan";"4.96770879";"52.33988506";"44"
"9/28/2020 12:00:00 AM";"00994";"Burg. Bickerstraat";"4.96278104";"52.34115273";"12"
"9/28/2020 12:00:00 AM";"00998";"Vinkenbrug";"4.97878537";"52.33371328";"37"
"9/28/2020 12:00:00 AM";"00999";"Vinkenbrug";"4.97831599";"52.33370267";"85"
"9/28/2020 12:00:00 AM";"01001";"Hilversumstraat";"4.95884418";"52.39025625";"155"
"9/28/2020 12:00:00 AM";"01002";"Hilversumstraat";"4.95898142";"52.38973546";"120"
"9/28/2020 12:00:00 AM";"01005";"Volendammerweg";"4.95680438";"52.39306199";"274"
"9/28/2020 12:00:00 AM";"01006";"Purmerweg";"4.94847513";"52.39002955";"22"
"9/28/2020 12:00:00 AM";"01007";"Purmerweg";"4.94871052";"52.38999448";"106"
"9/28/2020 12:00:00 AM";"01058";"Purmerplein";"4.94586747";"52.39078382";"18"
"9/28/2020 12:00:00 AM";"01059";"Purmerplein";"4.94569441";"52.39045962";"98"
"9/28/2020 12:00:00 AM";"01060";"Wervershoofstraat";"4.94038537";"52.39249788";"24"
"9/28/2020 12:00:00 AM";"01061";"Wervershoofstraat";"4.93954583";"52.39271041";"109"
"9/28/2020 12:00:00 AM";"01062";"Nieuwe Purmerweg";"4.93413606";"52.39448737";"13"
"9/28/2020 12:00:00 AM";"01063";"Nieuwe Purmerweg";"4.93450646";"52.39418321";"75"
"9/28/2020 12:00:00 AM";"01064";"Het Breed";"4.93243679";"52.39830061";"13"
"9/28/2020 12:00:00 AM";"01068";"Ilperveldstraat";"4.94516476";"52.39496045";"27"
"9/28/2020 12:00:00 AM";"01069";"De Egmondenstraat";"4.94948278";"52.39361036";"55"
"9/28/2020 12:00:00 AM";"01070";"De Egmondenstraat";"4.94809704";"52.39409057";"98"
"9/28/2020 12:00:00 AM";"01071";"Waterlandplein";"4.95393688";"52.39183820";"110"
"9/28/2020 12:00:00 AM";"01076";"Waterlandplein";"4.95247364";"52.39274059";"416"
"9/28/2020 12:00:00 AM";"01077";"Dijkmanshuizenstraat";"4.95440778";"52.39627083";"76"
"9/28/2020 12:00:00 AM";"01078";"Dijkmanshuizenstraat";"4.95475323";"52.39549915";"210"
"9/28/2020 12:00:00 AM";"01091";"Beemsterstraat";"4.95105959";"52.39759770";"79"
"9/28/2020 12:00:00 AM";"01093";"Th. Weeversweg";"4.94450045";"52.39822048";"12"
"9/28/2020 12:00:00 AM";"01100";"Bakkerswaal";"4.93759657";"52.40239170";"24"
"9/28/2020 12:00:00 AM";"01101";"Bakkerswaal";"4.93728965";"52.40222876";"23"
"9/28/2020 12:00:00 AM";"01103";"Amerbos";"4.94140690";"52.40340373";"36"
"9/28/2020 12:00:00 AM";"01104";"Amerbos";"4.94255700";"52.40301260";"31"
"9/28/2020 12:00:00 AM";"01106";"Spelderholt";"4.94423483";"52.40127528";"44"
"9/28/2020 12:00:00 AM";"01107";"Spelderholt";"4.94419255";"52.40109537";"61"
"9/28/2020 12:00:00 AM";"01108";"J. Drijverweg";"4.94437079";"52.39943333";"85"
"9/28/2020 12:00:00 AM";"01109";"J. Drijverweg";"4.94420701";"52.39964842";"87"
"9/28/2020 12:00:00 AM";"01110";"Rode Kruisstraat";"4.92847908";"52.39455548";"105"
"9/28/2020 12:00:00 AM";"01111";"Rode Kruisstraat";"4.92881363";"52.39488033";"257"
"9/28/2020 12:00:00 AM";"01112";"Waddenweg";"4.92695639";"52.39263520";"14"
"9/28/2020 12:00:00 AM";"01116";"Merelstraat";"4.92492850";"52.38986809";"52"
"9/28/2020 12:00:00 AM";"01117";"Merelstraat";"4.92505977";"52.38995848";"88"
"9/28/2020 12:00:00 AM";"01121";"Hamerstraat";"4.92100278";"52.38600598";"33"
"9/28/2020 12:00:00 AM";"01123";"Havikslaan";"4.91760530";"52.38503088";"72"
"9/28/2020 12:00:00 AM";"01124";"Valkenweg";"4.91327814";"52.38309927";"31"
"9/28/2020 12:00:00 AM";"01130";"Hagedoornplein";"4.91359897";"52.38744160";"18"
"9/28/2020 12:00:00 AM";"01136";"Bundlaan";"4.90249488";"52.38869090";"23"
"9/28/2020 12:00:00 AM";"01151";"Mosplein";"4.91407704";"52.39357310";"172"
"9/28/2020 12:00:00 AM";"01155";"Mosplein";"4.91358361";"52.39300490";"123"
"9/28/2020 12:00:00 AM";"01156";"Sneeuwbalstraat";"4.91395944";"52.39633184";"58"
"9/28/2020 12:00:00 AM";"01158";"Sneeuwbalstraat";"4.91413517";"52.39638647";"133"
"9/28/2020 12:00:00 AM";"01166";"Barkpad";"4.91174689";"52.40262332";"98"
"9/28/2020 12:00:00 AM";"01167";"Tjalkstraat";"4.91007632";"52.40492643";"104"
"9/28/2020 12:00:00 AM";"01168";"Tjalkstraat";"4.91116991";"52.40572174";"320"
"9/28/2020 12:00:00 AM";"01171";"Voordek";"4.91677702";"52.41048960";"82"
"9/28/2020 12:00:00 AM";"01172";"Voordek";"4.91743292";"52.41100450";"136"
"9/28/2020 12:00:00 AM";"01173";"Tussendek";"4.91923925";"52.41253056";"125"
"9/28/2020 12:00:00 AM";"01174";"Tussendek";"4.91996775";"52.41313560";"76"
"9/28/2020 12:00:00 AM";"01175";"Staghof";"4.92253391";"52.41370293";"62"
"9/28/2020 12:00:00 AM";"01176";"Staghof";"4.92294855";"52.41340796";"19"
"9/28/2020 12:00:00 AM";"01177";"Masthof";"4.92557694";"52.41224085";"104"
"9/28/2020 12:00:00 AM";"01178";"Masthof";"4.92600624";"52.41194593";"54"
"9/28/2020 12:00:00 AM";"01179";"Grootzeil";"4.92427558";"52.40878453";"157"
"9/28/2020 12:00:00 AM";"01180";"Grootzeil";"4.92316491";"52.40818700";"30"
"9/28/2020 12:00:00 AM";"01188";"Barkpad";"4.91148172";"52.40268517";"45"
"9/28/2020 12:00:00 AM";"01189";"Pinksterbloemstraat";"4.91221693";"52.39852684";"81"
"9/28/2020 12:00:00 AM";"01191";"Pinksterbloemstraat";"4.91203754";"52.39881372";"210"
"9/28/2020 12:00:00 AM";"01194";"Slijperweg";"4.90768400";"52.39921860";"59"
"9/28/2020 12:00:00 AM";"01203";"Meteorensingel";"4.89157478";"52.41021609";"110"
"9/28/2020 12:00:00 AM";"01205";"Maanstraat";"4.88734967";"52.41214866";"132"
"9/28/2020 12:00:00 AM";"01206";"Maanstraat";"4.88683437";"52.41222737";"17"
"9/28/2020 12:00:00 AM";"01208";"Meteorenweg";"4.88139638";"52.41479272";"100"
"9/28/2020 12:00:00 AM";"01211";"Kometensingel";"4.88284527";"52.41663238";"64"
"9/28/2020 12:00:00 AM";"01212";"Oostzanerdijk";"4.88149588";"52.42023965";"169"
"9/28/2020 12:00:00 AM";"01213";"Oostzanerdijk";"4.88083286";"52.42037163";"19"
"9/28/2020 12:00:00 AM";"01214";"Bovenkruier";"4.88405513";"52.42011573";"187"
"9/28/2020 12:00:00 AM";"01215";"Bovenkruier";"4.88414138";"52.42028686";"27"
"9/28/2020 12:00:00 AM";"01216";"Petmolen";"4.88552082";"52.41790200";"99"
"9/28/2020 12:00:00 AM";"01219";"Petmolen";"4.88623439";"52.41719500";"32"
"9/28/2020 12:00:00 AM";"01223";"Standerdmolen";"4.89327050";"52.41630780";"68"
"9/28/2020 12:00:00 AM";"01225";"Appelweg";"4.89540742";"52.41580439";"16"
"9/28/2020 12:00:00 AM";"01226";"Druivenstraat";"4.89870428";"52.41274426";"10"
"9/28/2020 12:00:00 AM";"01227";"Druivenstraat";"4.89810627";"52.41232837";"15"
"9/28/2020 12:00:00 AM";"01228";"Ananasplein";"4.89555645";"52.41032256";"25"
"9/28/2020 12:00:00 AM";"01229";"Ananasplein";"4.89611082";"52.41069335";"19"
"9/28/2020 12:00:00 AM";"01237";"Beemsterstraat";"4.95210741";"52.39712521";"289"
"9/28/2020 12:00:00 AM";"01277";"Statenjachtstraat";"4.91364478";"52.40790666";"138"
"9/28/2020 12:00:00 AM";"01278";"Statenjachtstraat";"4.91380643";"52.40790731";"232"
"9/28/2020 12:00:00 AM";"01305";"Station Noord";"4.93215715";"52.40264056";"145"
"9/28/2020 12:00:00 AM";"01314";"Station Noord";"4.93342661";"52.40207921";"31"
"9/28/2020 12:00:00 AM";"01315";"Station Noord";"4.93339740";"52.40206112";"335"
"9/28/2020 12:00:00 AM";"01316";"Station Noord";"4.93336820";"52.40204304";"192"
"9/28/2020 12:00:00 AM";"01328";"Winkelcentrum";"4.93733535";"52.39772613";"52"
"9/28/2020 12:00:00 AM";"01339";"G.J. Scheurleerweg";"4.92911695";"52.40391408";"22"
"9/28/2020 12:00:00 AM";"01340";"G.J. Scheurleerweg";"4.92914820";"52.40373445";"27"
"9/28/2020 12:00:00 AM";"01346";"Nageljongenstraat";"4.89894497";"52.40824245";"47"
"9/28/2020 12:00:00 AM";"01347";"Nageljongenstraat";"4.89978361";"52.40815603";"313"
"9/28/2020 12:00:00 AM";"01351";"Oosterlengte";"4.92232257";"52.40582894";"40"
"9/28/2020 12:00:00 AM";"01352";"Oosterlengte";"4.92206974";"52.40611555";"148"
"9/28/2020 12:00:00 AM";"01353";"BovenIJ ziekenhuis";"4.92002004";"52.40538848";"60"
"9/28/2020 12:00:00 AM";"01354";"BovenIJ ziekenhuis";"4.92010489";"52.40570338";"94"
"9/28/2020 12:00:00 AM";"01359";"Molenwijk";"4.89361832";"52.41807082";"188"
"9/28/2020 12:00:00 AM";"01360";"Buiksloterwegveer";"4.90574018";"52.38338343";"36"
"9/28/2020 12:00:00 AM";"01361";"Molenwijk";"4.89363353";"52.41802595";"90"
"9/28/2020 12:00:00 AM";"01362";"Molenwijk";"4.89364883";"52.41797209";"63"
"9/28/2020 12:00:00 AM";"01363";"Buikslotermeerplein";"4.93968364";"52.39943369";"225"
"9/28/2020 12:00:00 AM";"01364";"Buikslotermeerplein";"4.93887054";"52.39992493";"191"
"9/28/2020 12:00:00 AM";"01365";"Atat?rk";"4.89794256";"52.40319625";"167"
"9/28/2020 12:00:00 AM";"01366";"Atat?rk";"4.89776534";"52.40327640";"23"
"9/28/2020 12:00:00 AM";"01369";"Pomonastraat";"4.89546974";"52.40886620";"130"
"9/28/2020 12:00:00 AM";"01370";"Pomonastraat";"4.89547014";"52.40883025";"49"
