"Location","Locationcode","Resono-ID","Start","End","Visits"
"Zaagpoortbuurt","9a35df3e-ce0e-4f1d-8190-4d8152f49ec4","rcd23006","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",197
"Zaagpoortbuurt","9a35df3e-ce0e-4f1d-8190-4d8152f49ec4","rcd23006","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",205
"Zaagpoortbuurt","9a35df3e-ce0e-4f1d-8190-4d8152f49ec4","rcd23006","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",110
"Passeerdersgrachtbuurt","471adf28-d3bd-40a7-ab74-f76b2a384c68","rcd23007","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",31
"Passeerdersgrachtbuurt","471adf28-d3bd-40a7-ab74-f76b2a384c68","rcd23007","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",29
"Passeerdersgrachtbuurt","471adf28-d3bd-40a7-ab74-f76b2a384c68","rcd23007","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",24
"Passeerdersgrachtbuurt","471adf28-d3bd-40a7-ab74-f76b2a384c68","rcd23007","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",17
"Passeerdersgrachtbuurt","471adf28-d3bd-40a7-ab74-f76b2a384c68","rcd23007","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",62
"De Dam West","1649595f-4d98-40dd-a6c9-14c742f589aa","rcd23008","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",66
"De Dam West","1649595f-4d98-40dd-a6c9-14c742f589aa","rcd23008","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",34
"De Dam West","1649595f-4d98-40dd-a6c9-14c742f589aa","rcd23008","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",31
"De Dam West","1649595f-4d98-40dd-a6c9-14c742f589aa","rcd23008","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",23
"De Dam West","1649595f-4d98-40dd-a6c9-14c742f589aa","rcd23008","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",22
"Reguliersbuurt","3046e14f-20b2-4cb3-b7fa-792344900194","rcd23009","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",198
"Reguliersbuurt","3046e14f-20b2-4cb3-b7fa-792344900194","rcd23009","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",133
"Reguliersbuurt","3046e14f-20b2-4cb3-b7fa-792344900194","rcd23009","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",160
"Reguliersbuurt","3046e14f-20b2-4cb3-b7fa-792344900194","rcd23009","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",173
"Reguliersbuurt","3046e14f-20b2-4cb3-b7fa-792344900194","rcd23009","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",152
"Alexanderplein e.o.","43392aa7-58bf-49d2-862b-a5c6231e9a52","rcd23010","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",59
"Alexanderplein e.o.","43392aa7-58bf-49d2-862b-a5c6231e9a52","rcd23010","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",46
"Alexanderplein e.o.","43392aa7-58bf-49d2-862b-a5c6231e9a52","rcd23010","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",36
"Alexanderplein e.o.","43392aa7-58bf-49d2-862b-a5c6231e9a52","rcd23010","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",34
"Alexanderplein e.o.","43392aa7-58bf-49d2-862b-a5c6231e9a52","rcd23010","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",12
"Groenmarktkadebuurt","9678096b-d709-4d72-99c4-48338ef1cbf5","rcd23011","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",276
"Groenmarktkadebuurt","9678096b-d709-4d72-99c4-48338ef1cbf5","rcd23011","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",210
"Groenmarktkadebuurt","9678096b-d709-4d72-99c4-48338ef1cbf5","rcd23011","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",146
"Groenmarktkadebuurt","9678096b-d709-4d72-99c4-48338ef1cbf5","rcd23011","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",197
"Groenmarktkadebuurt","9678096b-d709-4d72-99c4-48338ef1cbf5","rcd23011","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",186
"Leidseplein","5f5d6860-e406-4129-a827-8c83f72c95a4","rcd23012","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",36
"Leidseplein","5f5d6860-e406-4129-a827-8c83f72c95a4","rcd23012","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",24
"Leidseplein","5f5d6860-e406-4129-a827-8c83f72c95a4","rcd23012","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",84
"Leidseplein","5f5d6860-e406-4129-a827-8c83f72c95a4","rcd23012","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",66
"Leidseplein","5f5d6860-e406-4129-a827-8c83f72c95a4","rcd23012","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",53
"Weesperzijde","aed2982b-b088-49a2-ab5e-f136373f0977","rcd23013","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",103
"Weesperzijde","aed2982b-b088-49a2-ab5e-f136373f0977","rcd23013","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",84
"Weesperzijde","aed2982b-b088-49a2-ab5e-f136373f0977","rcd23013","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",69
"Weesperzijde","aed2982b-b088-49a2-ab5e-f136373f0977","rcd23013","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",33
"Weesperzijde","aed2982b-b088-49a2-ab5e-f136373f0977","rcd23013","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",26
"Leidsebuurt Zuidoost","485f7ebd-a4e2-4e46-beca-b0eee6679c82","rcd23014","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",160
"Leidsebuurt Zuidoost","485f7ebd-a4e2-4e46-beca-b0eee6679c82","rcd23014","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",107
"Leidsebuurt Zuidoost","485f7ebd-a4e2-4e46-beca-b0eee6679c82","rcd23014","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",191
"Leidsebuurt Zuidoost","485f7ebd-a4e2-4e46-beca-b0eee6679c82","rcd23014","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",139
"Leidsebuurt Zuidoost","485f7ebd-a4e2-4e46-beca-b0eee6679c82","rcd23014","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",147
"Marnixbuurt Zuid","c293ab82-2115-4928-8ef7-afb21910f640","rcd23015","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",87
"Marnixbuurt Zuid","c293ab82-2115-4928-8ef7-afb21910f640","rcd23015","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",61
"Marnixbuurt Zuid","c293ab82-2115-4928-8ef7-afb21910f640","rcd23015","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",104
"Marnixbuurt Zuid","c293ab82-2115-4928-8ef7-afb21910f640","rcd23015","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",65
"Marnixbuurt Zuid","c293ab82-2115-4928-8ef7-afb21910f640","rcd23015","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",53
"Schinkeleilanden","e19110ee-3fb6-4763-9597-619cebe84f33","rcd23016","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",37
"Schinkeleilanden","e19110ee-3fb6-4763-9597-619cebe84f33","rcd23016","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",29
"Schinkeleilanden","e19110ee-3fb6-4763-9597-619cebe84f33","rcd23016","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",28
"Schinkeleilanden","e19110ee-3fb6-4763-9597-619cebe84f33","rcd23016","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",7
"Schinkeleilanden","e19110ee-3fb6-4763-9597-619cebe84f33","rcd23016","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",7
"Sarphatipark","0549b281-0465-407b-b76f-e0259a6a8348","rcd23017","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",87
"Sarphatipark","0549b281-0465-407b-b76f-e0259a6a8348","rcd23017","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",83
"Sarphatipark","0549b281-0465-407b-b76f-e0259a6a8348","rcd23017","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",114
"Sarphatipark","0549b281-0465-407b-b76f-e0259a6a8348","rcd23017","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",92
"Sarphatipark","0549b281-0465-407b-b76f-e0259a6a8348","rcd23017","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",82
"Plein 40?-45?","603c782d-4645-43cc-aeef-0a50fd090f3b","rcd23018","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",2
"Plein 40?-45?","603c782d-4645-43cc-aeef-0a50fd090f3b","rcd23018","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",2
"Plein 40?-45?","603c782d-4645-43cc-aeef-0a50fd090f3b","rcd23018","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",2
"Plein 40?-45?","603c782d-4645-43cc-aeef-0a50fd090f3b","rcd23018","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",2
"Plein 40?-45?","603c782d-4645-43cc-aeef-0a50fd090f3b","rcd23018","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",1
"Gouden Bocht","41179838-a08e-44da-8069-6364a6096c0c","rcd23019","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",20
"Gouden Bocht","41179838-a08e-44da-8069-6364a6096c0c","rcd23019","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",63
"Gouden Bocht","41179838-a08e-44da-8069-6364a6096c0c","rcd23019","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",46
"Gouden Bocht","41179838-a08e-44da-8069-6364a6096c0c","rcd23019","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",84
"Gouden Bocht","41179838-a08e-44da-8069-6364a6096c0c","rcd23019","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",71
"Spuistraat Noord","d81e2b1d-9f86-4603-93ce-775472937347","rcd23020","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",169
"Spuistraat Noord","d81e2b1d-9f86-4603-93ce-775472937347","rcd23020","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",81
"Spuistraat Noord","d81e2b1d-9f86-4603-93ce-775472937347","rcd23020","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",113
"Spuistraat Noord","d81e2b1d-9f86-4603-93ce-775472937347","rcd23020","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",95
"Spuistraat Noord","d81e2b1d-9f86-4603-93ce-775472937347","rcd23020","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",110
"Overhoeksparklaan","01c00230-bcb5-4d86-bf79-2a53ed1b1415","rcd23021","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",9
"Overhoeksparklaan","01c00230-bcb5-4d86-bf79-2a53ed1b1415","rcd23021","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",9
"Overhoeksparklaan","01c00230-bcb5-4d86-bf79-2a53ed1b1415","rcd23021","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",9
"Overhoeksparklaan","01c00230-bcb5-4d86-bf79-2a53ed1b1415","rcd23021","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",8
"Overhoeksparklaan","01c00230-bcb5-4d86-bf79-2a53ed1b1415","rcd23021","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",3
"Diemen Zuid","027e96d0-85e4-43bb-b5b9-3681c2bb5f3c","rcd23022","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",127
"Diemen Zuid","027e96d0-85e4-43bb-b5b9-3681c2bb5f3c","rcd23022","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",110
"Diemen Zuid","027e96d0-85e4-43bb-b5b9-3681c2bb5f3c","rcd23022","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",81
"Diemen Zuid","027e96d0-85e4-43bb-b5b9-3681c2bb5f3c","rcd23022","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",107
"Diemen Zuid","027e96d0-85e4-43bb-b5b9-3681c2bb5f3c","rcd23022","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",75
"Nes e.o.","95239792-ee27-4273-9806-8b92d2b66ead","rcd23023","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",109
"Nes e.o.","95239792-ee27-4273-9806-8b92d2b66ead","rcd23023","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",130
"Nes e.o.","95239792-ee27-4273-9806-8b92d2b66ead","rcd23023","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",83
"Nes e.o.","95239792-ee27-4273-9806-8b92d2b66ead","rcd23023","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",58
"Nes e.o.","95239792-ee27-4273-9806-8b92d2b66ead","rcd23023","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",57
"Kalverdriehoek","684e28e2-4b2b-4067-82c8-4d37505f812f","rcd23024","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",131
"Kalverdriehoek","684e28e2-4b2b-4067-82c8-4d37505f812f","rcd23024","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",88
"Kalverdriehoek","684e28e2-4b2b-4067-82c8-4d37505f812f","rcd23024","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",121
"Kalverdriehoek","684e28e2-4b2b-4067-82c8-4d37505f812f","rcd23024","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",88
"Kalverdriehoek","684e28e2-4b2b-4067-82c8-4d37505f812f","rcd23024","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",53
"Leidsebuurt Noordoost","63a27eb7-90dd-4c93-abbb-1844d1544688","rcd23025","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",62
"Leidsebuurt Noordoost","63a27eb7-90dd-4c93-abbb-1844d1544688","rcd23025","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",36
"Leidsebuurt Noordoost","63a27eb7-90dd-4c93-abbb-1844d1544688","rcd23025","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",75
"Leidsebuurt Noordoost","63a27eb7-90dd-4c93-abbb-1844d1544688","rcd23025","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",62
"Leidsebuurt Noordoost","63a27eb7-90dd-4c93-abbb-1844d1544688","rcd23025","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",52
"Duivendrecht","b4f14e17-4b23-42e6-89d3-f076cdb383ae","rcd23026","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",177
"Duivendrecht","b4f14e17-4b23-42e6-89d3-f076cdb383ae","rcd23026","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",139
"Duivendrecht","b4f14e17-4b23-42e6-89d3-f076cdb383ae","rcd23026","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",121
"Duivendrecht","b4f14e17-4b23-42e6-89d3-f076cdb383ae","rcd23026","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",121
"Duivendrecht","b4f14e17-4b23-42e6-89d3-f076cdb383ae","rcd23026","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",80
"Hemelrijk","a4554eaf-9acb-42e6-80ea-389c0dae59b0","rcd23027","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",306
"Hemelrijk","a4554eaf-9acb-42e6-80ea-389c0dae59b0","rcd23027","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",224
"Hemelrijk","a4554eaf-9acb-42e6-80ea-389c0dae59b0","rcd23027","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",159
"Hemelrijk","a4554eaf-9acb-42e6-80ea-389c0dae59b0","rcd23027","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",153
"Hemelrijk","a4554eaf-9acb-42e6-80ea-389c0dae59b0","rcd23027","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",141
"Nieuwendijk Noord","bfd24a8c-4f1b-43a0-8b7b-3706ecefceb2","rcd23028","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",132
"Nieuwendijk Noord","bfd24a8c-4f1b-43a0-8b7b-3706ecefceb2","rcd23028","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",106
"Nieuwendijk Noord","bfd24a8c-4f1b-43a0-8b7b-3706ecefceb2","rcd23028","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",56
"Nieuwendijk Noord","bfd24a8c-4f1b-43a0-8b7b-3706ecefceb2","rcd23028","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",42
"Nieuwendijk Noord","bfd24a8c-4f1b-43a0-8b7b-3706ecefceb2","rcd23028","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",80
"Kazernebuurt","2a53420b-839f-46c7-bbfc-a7e2816f3976","rcd23029","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",131
"Kazernebuurt","2a53420b-839f-46c7-bbfc-a7e2816f3976","rcd23029","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",132
"Kazernebuurt","2a53420b-839f-46c7-bbfc-a7e2816f3976","rcd23029","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",87
"Kazernebuurt","2a53420b-839f-46c7-bbfc-a7e2816f3976","rcd23029","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",77
"Kazernebuurt","2a53420b-839f-46c7-bbfc-a7e2816f3976","rcd23029","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",102
"Kop Zeedijk","c34aaa4d-a127-4456-a9a0-16a67252aacd","rcd23030","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",233
"Kop Zeedijk","c34aaa4d-a127-4456-a9a0-16a67252aacd","rcd23030","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",216
"Kop Zeedijk","c34aaa4d-a127-4456-a9a0-16a67252aacd","rcd23030","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",179
"Kop Zeedijk","c34aaa4d-a127-4456-a9a0-16a67252aacd","rcd23030","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",181
"Kop Zeedijk","c34aaa4d-a127-4456-a9a0-16a67252aacd","rcd23030","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",222
"Spuistraat Zuid","60c240b4-0361-4bc0-89f1-fea584d5b551","rcd23031","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",186
"Spuistraat Zuid","60c240b4-0361-4bc0-89f1-fea584d5b551","rcd23031","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",132
"Spuistraat Zuid","60c240b4-0361-4bc0-89f1-fea584d5b551","rcd23031","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",158
"Spuistraat Zuid","60c240b4-0361-4bc0-89f1-fea584d5b551","rcd23031","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",115
"Spuistraat Zuid","60c240b4-0361-4bc0-89f1-fea584d5b551","rcd23031","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",64
"Leidsegracht Zuid","2dc26c3f-314e-47ab-b9da-4d9dc989202b","rcd23032","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",89
"Leidsegracht Zuid","2dc26c3f-314e-47ab-b9da-4d9dc989202b","rcd23032","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",58
"Leidsegracht Zuid","2dc26c3f-314e-47ab-b9da-4d9dc989202b","rcd23032","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",101
"Leidsegracht Zuid","2dc26c3f-314e-47ab-b9da-4d9dc989202b","rcd23032","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",59
"Leidsegracht Zuid","2dc26c3f-314e-47ab-b9da-4d9dc989202b","rcd23032","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",48
"Utrechtsebuurt Zuid","650bce20-3c42-49f8-ac26-ad262fd461d7","rcd23033","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",231
"Utrechtsebuurt Zuid","650bce20-3c42-49f8-ac26-ad262fd461d7","rcd23033","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",154
"Utrechtsebuurt Zuid","650bce20-3c42-49f8-ac26-ad262fd461d7","rcd23033","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",226
"Utrechtsebuurt Zuid","650bce20-3c42-49f8-ac26-ad262fd461d7","rcd23033","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",158
"Utrechtsebuurt Zuid","650bce20-3c42-49f8-ac26-ad262fd461d7","rcd23033","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",142
"Leidsegracht Noord","d99422c9-1048-4a30-87f8-1896187e18d8","rcd23034","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",119
"Leidsegracht Noord","d99422c9-1048-4a30-87f8-1896187e18d8","rcd23034","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",82
