"Location","Locationcode","Resono-ID","Start","End","Visits"
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",102
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",116
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",132
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",94
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",109
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",121
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",208
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",246
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",222
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",296
"Anjeliersbuurt Noord","fbf41e95-f13a-44fe-97c6-b3d5ed2c1db9","rcd23050","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",279
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",257
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",273
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",234
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",210
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",176
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",201
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",187
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",140
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",141
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",162
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",189
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",189
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",219
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",154
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",140
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",149
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",94
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",78
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",90
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",60
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",82
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",71
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",190
"Van Loonbuurt","324f51cb-555a-4833-901d-65aadd9cf34b","rcd23051","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",185
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",128
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",141
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",103
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",75
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",51
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",74
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",59
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",46
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",39
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",56
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",86
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",68
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",60
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",37
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",18
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",17
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",57
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",41
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",29
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",29
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",52
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",123
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",136
"BG-terrein e.o.","f2351e83-6325-4769-867f-d7822c98ac46","rcd23052","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",234
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",226
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",168
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",128
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",140
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",158
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",164
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",135
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",144
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",89
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",61
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",101
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",148
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",149
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",119
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",174
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",112
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",159
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",179
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",236
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",310
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",256
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",327
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",308
"Haarlemmerbuurt Oost","46d7be34-1c04-4abc-91a0-30337202d727","rcd23053","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",332
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",365
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",256
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",283
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",208
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",160
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",135
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",166
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",178
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",156
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",135
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",83
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",101
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",109
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",130
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",103
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",112
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",117
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",81
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",112
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",201
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",180
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",185
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",188
"Driehoekbuurt","83c8a819-f3b2-466a-86c4-cf8b313307f3","rcd23054","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",152
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",107
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",94
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",106
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",89
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",49
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",209
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",146
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",155
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",262
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",151
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",166
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",136
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",72
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",96
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",67
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",136
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",102
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",110
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",95
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",92
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",81
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",89
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",78
"Uilenburg","0445b61f-c5bf-472e-b9b7-8cc19bece94a","rcd23055","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",166
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",217
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",194
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",145
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",117
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",70
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",124
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",97
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",75
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",105
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",96
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",118
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",100
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",113
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",155
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",109
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",133
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",139
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",122
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",140
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",145
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",146
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",181
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",217
"Czaar Peterbuurt","73fec76d-3312-46e9-b0c2-abe7ac650b7d","rcd23056","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",200
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",359
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",318
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",203
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",289
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",263
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",239
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",194
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",210
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",175
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",206
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",218
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",144
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",190
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",129
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",133
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",114
"Scheepvaarthuisbuurt","9336f16c-a8c8-447c-bc60-f89bf341252d","rcd23057","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",63
