,Datetime,Location,Visits,Date,Time,Journeys,Windspeed,Temperature,Clouds,Rain amount,Rain duration,Sun duration,Fog,Rain,Snow,Thunder,Ice,Holiday_Count,Year,Month,Day_x,Holiday_Name_Ascension Thursday,Holiday_Name_Easter,Holiday_Name_Fall holiday,Holiday_Name_Good Friday,Holiday_Name_Kings day,Holiday_Name_Liberation Day,Holiday_Name_May holiday,Holiday_Name_Spring holiday,Holiday_Name_Summer holiday,Holiday_Name_Whit,Holiday_Name_Winter holiday,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,stringency_index
689186,2021-12-19 04:00:00,Vondelpark Oost 2,46.0,2021-12-19,04:00:00,0.0,5.0,7.2,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689187,2021-12-19 04:00:00,Vondelpark Oost 3,32.0,2021-12-19,04:00:00,0.0,5.0,7.2,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689188,2021-12-19 04:00:00,Vondelpark West,85.0,2021-12-19,04:00:00,0.0,5.0,7.2,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689189,2021-12-19 04:00:00,Westergasfabriek,27.0,2021-12-19,04:00:00,0.0,5.0,7.2,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689190,2021-12-19 04:00:00,Westerpark Centrum,66.0,2021-12-19,04:00:00,0.0,5.0,7.2,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689191,2021-12-19 04:00:00,Westerpark Oost,25.0,2021-12-19,04:00:00,0.0,5.0,7.2,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689192,2021-12-19 04:00:00,Westerpark West,29.0,2021-12-19,04:00:00,0.0,5.0,7.2,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689193,2021-12-19 04:15:00,Amstelpark,32.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689194,2021-12-19 04:15:00,Beatrixpark,45.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689195,2021-12-19 04:15:00,Erasmuspark,58.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689196,2021-12-19 04:15:00,Flevopark,34.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689197,2021-12-19 04:15:00,Gaasperpark,25.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689198,2021-12-19 04:15:00,Nelson Mandelapark,29.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689199,2021-12-19 04:15:00,Noorderpark,46.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689200,2021-12-19 04:15:00,Oosterpark,46.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689201,2021-12-19 04:15:00,Park Frankendael,44.5,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689202,2021-12-19 04:15:00,Sarphatipark,43.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689203,2021-12-19 04:15:00,Vondelpark Oost 1,98.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689204,2021-12-19 04:15:00,Sloterpark,38.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689205,2021-12-19 04:15:00,WH Vliegenbos,28.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689206,2021-12-19 04:15:00,Vondelpark Oost 2,56.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689207,2021-12-19 04:15:00,Vondelpark Oost 3,32.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689208,2021-12-19 04:15:00,Vondelpark West,82.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689209,2021-12-19 04:15:00,Westergasfabriek,27.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689210,2021-12-19 04:15:00,Westerpark Centrum,66.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689211,2021-12-19 04:15:00,Westerpark Oost,25.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689212,2021-12-19 04:15:00,Westerpark West,29.0,2021-12-19,04:15:00,0.0,5.0,7.15,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689213,2021-12-19 04:30:00,Amstelpark,32.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689214,2021-12-19 04:30:00,Beatrixpark,26.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689215,2021-12-19 04:30:00,Erasmuspark,53.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689216,2021-12-19 04:30:00,Flevopark,30.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689217,2021-12-19 04:30:00,Gaasperpark,25.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689218,2021-12-19 04:30:00,Nelson Mandelapark,29.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689219,2021-12-19 04:30:00,Noorderpark,40.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689220,2021-12-19 04:30:00,Oosterpark,39.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689221,2021-12-19 04:30:00,Park Frankendael,32.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689222,2021-12-19 04:30:00,Sarphatipark,35.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689223,2021-12-19 04:30:00,Vondelpark Oost 1,121.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689224,2021-12-19 04:30:00,Sloterpark,31.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689225,2021-12-19 04:30:00,WH Vliegenbos,28.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689226,2021-12-19 04:30:00,Vondelpark Oost 2,58.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689227,2021-12-19 04:30:00,Vondelpark Oost 3,32.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689228,2021-12-19 04:30:00,Vondelpark West,67.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689229,2021-12-19 04:30:00,Westergasfabriek,27.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689230,2021-12-19 04:30:00,Westerpark Centrum,66.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689231,2021-12-19 04:30:00,Westerpark Oost,25.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689232,2021-12-19 04:30:00,Westerpark West,29.0,2021-12-19,04:30:00,0.0,5.0,7.1,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689233,2021-12-19 04:45:00,Amstelpark,32.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689234,2021-12-19 04:45:00,Beatrixpark,27.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689235,2021-12-19 04:45:00,Erasmuspark,82.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689236,2021-12-19 04:45:00,Flevopark,41.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689237,2021-12-19 04:45:00,Gaasperpark,25.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689238,2021-12-19 04:45:00,Nelson Mandelapark,36.5,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689239,2021-12-19 04:45:00,Noorderpark,48.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689240,2021-12-19 04:45:00,Oosterpark,37.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689241,2021-12-19 04:45:00,Park Frankendael,34.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689242,2021-12-19 04:45:00,Sarphatipark,34.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689243,2021-12-19 04:45:00,Vondelpark Oost 1,108.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689244,2021-12-19 04:45:00,Sloterpark,39.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689245,2021-12-19 04:45:00,WH Vliegenbos,28.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689246,2021-12-19 04:45:00,Vondelpark Oost 2,50.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689247,2021-12-19 04:45:00,Vondelpark Oost 3,32.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689248,2021-12-19 04:45:00,Vondelpark West,87.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689249,2021-12-19 04:45:00,Westergasfabriek,27.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689250,2021-12-19 04:45:00,Westerpark Centrum,66.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689251,2021-12-19 04:45:00,Westerpark Oost,25.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689252,2021-12-19 04:45:00,Westerpark West,29.0,2021-12-19,04:45:00,0.0,5.0,7.05,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689253,2021-12-19 05:00:00,Amstelpark,27.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689254,2021-12-19 05:00:00,Beatrixpark,37.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689255,2021-12-19 05:00:00,Erasmuspark,53.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689256,2021-12-19 05:00:00,Flevopark,41.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689257,2021-12-19 05:00:00,Gaasperpark,75.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689258,2021-12-19 05:00:00,Nelson Mandelapark,32.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689259,2021-12-19 05:00:00,Noorderpark,46.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689260,2021-12-19 05:00:00,Oosterpark,38.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689261,2021-12-19 05:00:00,Park Frankendael,34.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689262,2021-12-19 05:00:00,Sarphatipark,31.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689263,2021-12-19 05:00:00,Vondelpark Oost 1,121.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689264,2021-12-19 05:00:00,Sloterpark,38.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689265,2021-12-19 05:00:00,WH Vliegenbos,33.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689266,2021-12-19 05:00:00,Vondelpark Oost 2,42.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689267,2021-12-19 05:00:00,Vondelpark Oost 3,28.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689268,2021-12-19 05:00:00,Vondelpark West,74.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689269,2021-12-19 05:00:00,Westergasfabriek,26.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689270,2021-12-19 05:00:00,Westerpark Centrum,26.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689271,2021-12-19 05:00:00,Westerpark Oost,48.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689272,2021-12-19 05:00:00,Westerpark West,28.0,2021-12-19,05:00:00,0.0,5.0,7.0,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689273,2021-12-19 05:15:00,Amstelpark,27.0,2021-12-19,05:15:00,0.0,4.75,6.975,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689274,2021-12-19 05:15:00,Beatrixpark,48.0,2021-12-19,05:15:00,0.0,4.75,6.975,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689275,2021-12-19 05:15:00,Erasmuspark,51.0,2021-12-19,05:15:00,0.0,4.75,6.975,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689276,2021-12-19 05:15:00,Flevopark,62.0,2021-12-19,05:15:00,0.0,4.75,6.975,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
689277,2021-12-19 05:15:00,Gaasperpark,75.0,2021-12-19,05:15:00,0.0,4.75,6.975,8.0,0.0125,0.0,0.0,0,1,0,0,0,0.0,2021,12,19,0,0,0,0,0,0,0,0,0,0,0,-68.0,-11.0,-20.0,-52.0,-13.0,6.0,63.89
